LahmanPlayerID,Year,UniNo,dummy,dummy,dummy,dummy
54755,2025,55,,,,
54755,2024,55,,,,
54768,2025,68,,,,
54768,2024,68,,,,
54795,2025,95,,,,
54795,2024,95,,,,
54803,2025,40,,,,
54805,2025,1,,,,
54807,2025,0,,,,
54812,2025,3,,,,
54815,2025,47,,,,
54833,2025,33,,,,
54843,2024,11,,,,
54900,2025,28,,,,
54900,2024,28,,,,
54903,2025,48,,,,
54903,2024,64,,,,
54904,2025,46,,,,
54904,2024,94,,,,
54905,2025,9,,,,
54905,2024,84,,,,
54908,2025,60,,,,
54908,2024,108,,,,
54913,2025,63,,,,
54913,2024,63,,,,
54920,2024,20,,,,
54930,2024,30,,,,
54944,2025,24,,,,
54944,2024,24,,,,
55164,2025,64,,,,
55208,2025,8,,,,
55224,2025,24,,,,
55226,2025,94,,,,
55252,2025,52,,,,
55326,2025,26,,,,
55370,2025,70,,,,
55371,2025,71,,,,
55392,2025,92,,,,
55393,2025,93,,,,
55397,2025,97,,,,
55438,2025,38,,,,
55440,2025,40,,,,
55506,2025,35,,,,
55511,2025,69,,,,
55530,2025,60,,,,
55563,2025,63,,,,
55636,2025,36,,,,
55645,2025,45,,,,
55703,2025,0,,,,
55710,2025,57,,,,
55734,2025,34,,,,
55832,2025,32,,,,
55844,2025,44,,,,
55897,2025,97,,,,
55926,2025,52,,,,
60032,2013,32,,,,
60100,2020,56,,,,
60100,2019,56,,,,
60100,2018,56,,,,
60100,2017,52,,,,
60100,2016,52,,,,
60100,2015,13,,,,
60100,2014,13,,,,
60100,2011,6,,,,
60100,2010,6,,,,
60100,2009,6,,,,
60100,2008,6,,,,
60102,2014,43,,,,
60102,2013,43,,,,
60105,2018,28,,,,
60105,2017,28,,,,
60105,2016,35,,,,
60105,2015,99,,,,
60105,2014,99,,,,
60105,2013,99,,,,
60105,2012,99,,,,
60105,2011,99,,,,
60105,2010,99,,,,
60139,2010,39,,,,
60140,2024,36,,,,
60140,2023,31,,,,
60140,2022,39,,,,
60140,2021,31,,,,
60140,2020,1,,,,
60140,2019,46,,,,
60140,2018,31,,,,
60140,2017,31,,,,
60140,2014,31,,,,
60140,2013,31,,,,
60140,2012,31,,,,
60140,2011,31,,,,
60140,2010,40,,,,
60146,2025,20,,,,
60146,2024,20,,,,
60146,2023,20,,,,
60146,2022,20,,,,
60146,2021,20,,,,
60146,2020,20,,,,
60146,2019,20,,,,
60146,2018,20,,,,
60146,2017,46,,,,
60146,2016,46,,,,
60146,2015,40,,,,
60146,2014,0,,,,
60146,2011,46,,,,
60146,2010,46,,,,
60154,2016,54,,,,
60154,2015,54,,,,
60154,2014,54,,,,
60154,2013,54,,,,
60154,2012,54,,,,
60154,2011,54,,,,
60154,2010,54,,,,
60154,2009,54,,,,
60154,2008,54,,,,
60154,2007,54,,,,
60154,2006,54,,,,
60154,2005,54,,,,
60154,2004,54,,,,
60154,2003,54,,,,
60154,2002,54,,,,
60156,2010,56,,,,
60156,2009,56,,,,
60156,2008,56,,,,
60156,2007,56,,,,
60156,2006,56,,,,
60156,2005,56,,,,
60156,2004,56,,,,
60156,2003,56,,,,
60156,2002,56,,,,
60164,2017,67,,,,
60164,2016,67,,,,
60164,2015,64,,,,
60164,2014,64,,,,
60164,2013,64,,,,
60164,2012,64,,,,
60164,2011,64,,,,
60164,2010,64,,,,
60181,2023,2,,,,
60181,2022,19,,,,
60181,2021,48,,,,
60181,2020,48,,,,
60181,2019,48,,,,
60181,2018,48,,,,
60181,2017,48,,,,
60181,2016,48,,,,
60181,2015,48,,,,
60181,2014,48,,,,
60181,2013,48,,,,
60181,2012,48,,,,
60181,2011,48,,,,
60181,2010,48,,,,
60184,2020,2,,,,
60184,2019,12,,,,
60184,2018,0,,,,
60184,2017,102,,,,
60184,2015,65,,,,
60184,2014,65,,,,
60184,2013,84,,,,
60184,2012,84,,,,
60184,2011,84,,,,
60184,2010,84,,,,
60184,2009,65,,,,
60184,2008,65,,,,
60184,2007,65,,,,
60184,2006,65,,,,
60184,2005,65,,,,
60184,2004,65,,,,
60184,2003,65,,,,
60184,2002,65,,,,
60198,2017,98,,,,
60198,2016,98,,,,
60198,2015,98,,,,
60198,2014,98,,,,
60198,2013,98,,,,
60198,2012,98,,,,
60198,2011,98,,,,
60198,2010,98,,,,
60198,2009,98,,,,
60198,2008,98,,,,
60198,2007,98,,,,
60198,2006,98,,,,
60198,2005,98,,,,
60198,2004,98,,,,
60198,2003,98,,,,
60198,2002,98,,,,
60240,2011,40,,,,
60240,2010,40,,,,
60255,2018,26,,,,
60255,2017,58,,,,
60255,2015,58,,,,
60255,2014,58,,,,
60255,2011,55,,,,
60255,2010,55,,,,
60263,2025,51,,,,
60263,2024,51,,,,
60263,2023,51,,,,
60263,2022,51,,,,
60263,2021,51,,,,
60263,2020,51,,,,
60263,2019,51,,,,
60263,2018,51,,,,
60263,2017,51,,,,
60263,2016,51,,,,
60263,2015,51,,,,
60263,2014,51,,,,
60263,2013,51,,,,
60263,2012,63,,,,
60263,2011,63,,,,
60263,2010,63,,,,
60264,2020,25,,,,
60264,2017,13,,,,
60264,2016,15,,,,
60264,2015,15,,,,
60264,2014,23,,,,
60264,2013,23,,,,
60264,2012,23,,,,
60264,2011,64,,,,
60264,2010,64,,,,
60288,2022,44,,,,
60288,2021,27,,,,
60288,2020,27,,,,
60288,2019,52,,,,
60288,2018,52,,,,
60288,2015,26,,,,
60288,2014,26,,,,
60296,2016,3,,,,
60296,2015,3,,,,
60296,2014,3,,,,
60296,2013,3,,,,
60296,2012,3,,,,
60296,2011,7,,,,
60296,2010,96,,,,
60304,2015,5,,,,
60304,2014,3,,,,
60304,2013,26,,,,
60304,2010,4,,,,
60329,2011,29,,,,
60329,2010,29,,,,
60336,2024,21,,,,
60336,2023,21,,,,
60336,2022,21,,,,
60336,2021,10,,,,
60336,2020,19,,,,
60336,2019,19,,,,
60336,2018,19,,,,
60336,2015,10,,,,
60336,2014,10,,,,
60336,2013,10,,,,
60336,2012,36,,,,
60336,2011,36,,,,
60336,2010,36,,,,
60337,2025,69,,,,
60337,2024,69,,,,
60337,2023,69,,,,
60337,2022,69,,,,
60337,2021,69,,,,
60337,2020,69,,,,
60337,2019,69,,,,
60337,2013,50,,,,
60337,2012,37,,,,
60337,2011,37,,,,
60337,2010,37,,,,
60339,2022,24,,,,
60339,2021,24,,,,
60339,2020,24,,,,
60339,2019,24,,,,
60339,2018,16,,,,
60339,2017,16,,,,
60339,2016,55,,,,
60339,2015,59,,,,
60339,2012,66,,,,
60339,2011,39,,,,
60339,2010,39,,,,
60340,2016,40,,,,
60340,2015,40,,,,
60340,2013,40,,,,
60340,2011,40,,,,
60340,2010,40,,,,
60342,2016,41,,,,
60342,2015,41,,,,
60342,2014,41,,,,
60342,2011,42,,,,
60342,2010,42,,,,
60343,2022,27,,,,
60343,2021,27,,,,
60343,2020,27,,,,
60343,2019,27,,,,
60343,2018,52,,,,
60343,2017,43,,,,
60343,2016,43,,,,
60343,2015,43,,,,
60343,2014,43,,,,
60343,2013,37,,,,
60343,2012,42,,,,
60343,2011,43,,,,
60404,2018,9,,,,
60404,2016,9,,,,
60404,2015,59,,,,
60404,2014,59,,,,
60404,2013,59,,,,
60430,2010,30,,,,
60439,2016,39,,,,
60439,2015,39,,,,
60439,2014,39,,,,
60439,2013,39,,,,
60439,2012,39,,,,
60439,2011,39,,,,
60439,2010,39,,,,
60439,2009,39,,,,
60439,2008,39,,,,
60439,2007,39,,,,
60439,2006,39,,,,
60439,2005,39,,,,
60439,2004,39,,,,
60439,2003,39,,,,
60439,2002,39,,,,
60441,2018,19,,,,
60441,2017,19,,,,
60441,2016,62,,,,
60441,2015,31,,,,
60441,2012,41,,,,
60441,2011,41,,,,
60441,2010,41,,,,
60456,2018,3,,,,
60456,2017,52,,,,
60456,2016,3,,,,
60456,2015,3,,,,
60456,2014,3,,,,
60456,2013,3,,,,
60457,2017,20,,,,
60457,2016,35,,,,
60457,2015,35,,,,
60457,2014,35,,,,
60457,2013,58,,,,
60457,2010,57,,,,
60464,2017,39,,,,
60464,2015,39,,,,
60464,2014,39,,,,
60464,2013,64,,,,
60464,2012,64,,,,
60464,2011,64,,,,
60464,2010,64,,,,
60496,2017,3,,,,
60496,2016,66,,,,
60496,2015,66,,,,
60523,2025,9,,,,
60523,2024,9,,,,
60523,2023,9,,,,
60523,2022,9,,,,
60523,2021,9,,,,
60523,2020,9,,,,
60523,2019,9,,,,
60523,2018,9,,,,
60523,2017,33,,,,
60523,2016,33,,,,
60523,2015,33,,,,
60523,2014,33,,,,
60523,2013,33,,,,
60523,2012,33,,,,
60523,2011,23,,,,
60523,2010,23,,,,
60526,2016,26,,,,
60526,2015,26,,,,
60526,2014,26,,,,
60526,2013,26,,,,
60526,2012,26,,,,
60526,2011,26,,,,
60526,2010,26,,,,
60558,2025,37,,,,
60558,2019,37,,,,
60558,2018,37,,,,
60558,2017,37,,,,
60558,2016,3,,,,
60558,2015,3,,,,
60558,2014,3,,,,
60558,2011,58,,,,
60558,2010,58,,,,
60559,2025,25,,,,
60559,2024,46,,,,
60559,2023,46,,,,
60559,2022,46,,,,
60559,2021,46,,,,
60559,2020,37,,,,
60559,2019,37,,,,
60559,2018,62,,,,
60559,2017,62,,,,
60559,2016,62,,,,
60559,2015,92,,,,
60559,2014,92,,,,
60559,2013,92,,,,
60559,2012,50,,,,
60559,2011,59,,,,
60559,2010,59,,,,
60559,2009,62,,,,
60559,2008,62,,,,
60566,2023,16,,,,
60566,2022,16,,,,
60566,2021,25,,,,
60566,2020,25,,,,
60566,2019,7,,,,
60566,2018,7,,,,
60566,2017,7,,,,
60566,2016,5,,,,
60566,2015,24,,,,
60566,2014,24,,,,
60566,2013,24,,,,
60594,2014,94,,,,
60594,2013,94,,,,
60594,2012,94,,,,
60594,2011,94,,,,
60594,2010,94,,,,
60594,2009,94,,,,
60594,2008,94,,,,
60594,2007,94,,,,
60594,2006,94,,,,
60594,2005,94,,,,
60594,2004,94,,,,
60594,2003,94,,,,
60594,2002,94,,,,
60605,2019,6,,,,
60605,2018,5,,,,
60605,2017,23,,,,
60605,2016,23,,,,
60605,2015,17,,,,
60605,2014,17,,,,
60605,2013,17,,,,
60605,2012,5,,,,
60605,2011,5,,,,
60605,2010,5,,,,
60630,2016,30,,,,
60630,2015,30,,,,
60630,2014,30,,,,
60630,2013,30,,,,
60630,2012,30,,,,
60630,2011,30,,,,
60630,2010,30,,,,
60630,2009,30,,,,
60630,2008,30,,,,
60630,2007,30,,,,
60630,2006,30,,,,
60630,2005,30,,,,
60630,2004,30,,,,
60630,2003,30,,,,
60630,2002,30,,,,
60634,2020,26,,,,
60634,2019,26,,,,
60634,2018,26,,,,
60634,2017,56,,,,
60634,2016,56,,,,
60634,2015,63,,,,
60634,2012,34,,,,
60634,2011,34,,,,
60634,2010,34,,,,
60635,2016,60,,,,
60635,2015,60,,,,
60635,2014,60,,,,
60635,2013,60,,,,
60635,2012,60,,,,
60635,2011,35,,,,
60635,2010,35,,,,
60636,2021,1,,,,
60636,2019,1,,,,
60636,2018,1,,,,
60636,2017,1,,,,
60636,2016,1,,,,
60636,2015,1,,,,
60636,2014,55,,,,
60636,2013,55,,,,
60636,2012,36,,,,
60636,2011,36,,,,
60636,2010,36,,,,
60648,2019,15,,,,
60648,2018,13,,,,
60648,2017,13,,,,
60648,2016,67,,,,
60648,2015,67,,,,
60649,2010,50,,,,
60655,2017,1,,,,
60655,2016,3,,,,
60655,2015,62,,,,
60655,2014,100,,,,
60655,2013,100,,,,
60655,2012,100,,,,
60655,2011,14,,,,
60655,2010,55,,,,
60658,2018,0,,,,
60658,2017,0,,,,
60658,2016,0,,,,
60658,2015,0,,,,
60658,2014,109,,,,
60658,2010,58,,,,
60667,2017,58,,,,
60667,2016,58,,,,
60667,2015,58,,,,
60667,2014,50,,,,
60667,2013,53,,,,
60667,2012,53,,,,
60667,2010,67,,,,
60667,2009,96,,,,
60693,2019,7,,,,
60693,2018,52,,,,
60693,2017,52,,,,
60693,2013,64,,,,
60693,2012,64,,,,
60693,2011,64,,,,
60693,2010,93,,,,
60697,2010,97,,,,
60713,2018,32,,,,
60713,2017,61,,,,
60713,2016,3,,,,
60713,2015,13,,,,
60713,2014,13,,,,
60713,2013,13,,,,
60713,2012,13,,,,
60713,2011,13,,,,
60713,2010,13,,,,
60713,2009,13,,,,
60713,2008,13,,,,
60713,2007,13,,,,
60713,2006,13,,,,
60713,2005,13,,,,
60713,2004,13,,,,
60713,2003,13,,,,
60713,2002,13,,,,
60724,2017,28,,,,
60724,2016,6,,,,
60724,2015,42,,,,
60724,2014,42,,,,
60724,2013,42,,,,
60724,2012,24,,,,
60724,2010,24,,,,
60726,2010,26,,,,
60727,2010,26,,,,
60729,2016,88,,,,
60729,2015,88,,,,
60729,2014,88,,,,
60729,2013,88,,,,
60729,2012,88,,,,
60729,2011,88,,,,
60729,2010,29,,,,
60729,2009,88,,,,
60729,2008,88,,,,
60729,2007,88,,,,
60729,2006,88,,,,
60729,2005,88,,,,
60729,2004,88,,,,
60729,2003,88,,,,
60729,2002,88,,,,
60757,2020,29,,,,
60757,2019,29,,,,
60757,2018,29,,,,
60757,2017,29,,,,
60757,2016,29,,,,
60757,2013,57,,,,
60757,2012,57,,,,
60757,2011,61,,,,
60757,2010,61,,,,
60759,2016,33,,,,
60759,2015,33,,,,
60759,2014,33,,,,
60759,2013,33,,,,
60759,2012,33,,,,
60759,2011,33,,,,
60759,2010,33,,,,
60759,2009,33,,,,
60759,2008,33,,,,
60759,2007,33,,,,
60759,2006,33,,,,
60759,2005,33,,,,
60759,2004,33,,,,
60759,2003,33,,,,
60759,2002,33,,,,
60764,2019,17,,,,
60764,2018,46,,,,
60764,2017,56,,,,
60764,2016,56,,,,
60764,2015,64,,,,
60764,2014,57,,,,
60764,2013,64,,,,
60764,2012,64,,,,
60764,2011,58,,,,
60764,2010,64,,,,
60768,2025,46,,,,
60768,2024,46,,,,
60768,2023,46,,,,
60768,2019,22,,,,
60768,2018,22,,,,
60768,2017,22,,,,
60768,2016,22,,,,
60768,2015,22,,,,
60768,2014,22,,,,
60768,2013,55,,,,
60768,2012,55,,,,
60768,2011,68,,,,
60768,2010,68,,,,
60805,2019,3,,,,
60805,2018,3,,,,
60805,2017,3,,,,
60805,2016,33,,,,
60805,2015,13,,,,
60805,2014,13,,,,
60841,2025,50,,,,
60845,2020,61,,,,
60845,2019,61,,,,
60845,2018,60,,,,
60848,2017,59,,,,
60848,2016,59,,,,
60848,2015,59,,,,
60865,2017,13,,,,
61101,2025,1,,,,
61101,2023,1,,,,
61101,2022,1,,,,
61101,2021,1,,,,
61101,2020,1,,,,
61101,2019,1,,,,
61101,2018,1,,,,
61101,2017,1,,,,
61101,2016,28,,,,
61101,2013,29,,,,
61101,2012,29,,,,
61101,2011,29,,,,
61102,2025,27,,,,
61102,2024,27,,,,
61102,2023,27,,,,
61102,2022,27,,,,
61102,2021,27,,,,
61102,2020,27,,,,
61102,2019,27,,,,
61102,2018,27,,,,
61102,2017,27,,,,
61102,2016,27,,,,
61102,2015,42,,,,
61102,2014,2,,,,
61102,2013,2,,,,
61102,2012,2,,,,
61102,2011,2,,,,
61104,2019,35,,,,
61104,2018,62,,,,
61104,2017,62,,,,
61104,2016,6,,,,
61104,2015,6,,,,
61104,2014,6,,,,
61104,2013,6,,,,
61104,2012,4,,,,
61104,2011,4,,,,
61104,2010,6,,,,
61104,2009,6,,,,
61104,2008,6,,,,
61104,2007,6,,,,
61104,2006,6,,,,
61104,2005,6,,,,
61104,2004,6,,,,
61104,2003,6,,,,
61104,2002,6,,,,
61108,2018,104,,,,
61108,2015,59,,,,
61114,2019,16,,,,
61114,2018,14,,,,
61114,2017,14,,,,
61114,2016,14,,,,
61114,2015,14,,,,
61114,2014,14,,,,
61114,2013,14,,,,
61114,2012,14,,,,
61114,2011,14,,,,
61145,2025,21,,,,
61145,2022,37,,,,
61145,2021,37,,,,
61145,2020,37,,,,
61145,2019,37,,,,
61145,2018,37,,,,
61145,2016,61,,,,
61145,2015,101,,,,
61145,2014,34,,,,
61145,2013,45,,,,
61145,2012,45,,,,
61145,2011,45,,,,
61154,2013,54,,,,
61154,2012,54,,,,
61154,2011,54,,,,
61156,2023,10,,,,
61156,2022,56,,,,
61156,2021,56,,,,
61156,2020,67,,,,
61156,2017,35,,,,
61156,2013,56,,,,
61156,2012,56,,,,
61156,2011,56,,,,
61156,2010,56,,,,
61156,2009,56,,,,
61156,2008,56,,,,
61156,2007,56,,,,
61156,2006,56,,,,
61156,2005,56,,,,
61156,2004,56,,,,
61156,2003,56,,,,
61156,2002,56,,,,
61158,2013,58,,,,
61158,2012,58,,,,
61158,2011,58,,,,
61185,2016,0,,,,
61185,2015,0,,,,
61185,2014,0,,,,
61185,2013,0,,,,
61185,2012,0,,,,
61185,2011,85,,,,
61185,2010,0,,,,
61185,2009,0,,,,
61185,2008,0,,,,
61185,2007,0,,,,
61185,2006,0,,,,
61185,2005,0,,,,
61185,2004,0,,,,
61185,2003,0,,,,
61185,2002,0,,,,
61186,2022,32,,,,
61186,2021,24,,,,
61186,2020,32,,,,
61186,2019,32,,,,
61186,2018,32,,,,
61186,2017,32,,,,
61186,2016,32,,,,
61186,2013,67,,,,
61186,2012,86,,,,
61186,2011,86,,,,
61194,2016,64,,,,
61194,2015,64,,,,
61194,2014,94,,,,
61194,2013,94,,,,
61194,2012,94,,,,
61197,2022,32,,,,
61197,2021,32,,,,
61197,2020,32,,,,
61197,2019,32,,,,
61197,2018,32,,,,
61197,2017,32,,,,
61197,2015,5,,,,
61197,2014,5,,,,
61197,2013,97,,,,
61197,2012,97,,,,
61197,2011,97,,,,
61204,2020,52,,,,
61204,2019,52,,,,
61204,2018,67,,,,
61204,2017,67,,,,
61204,2016,67,,,,
61204,2015,66,,,,
61204,2013,4,,,,
61204,2012,4,,,,
61204,2011,4,,,,
61208,2021,33,,,,
61208,2020,33,,,,
61208,2019,23,,,,
61208,2018,23,,,,
61208,2017,23,,,,
61208,2016,33,,,,
61208,2015,23,,,,
61208,2012,8,,,,
61208,2011,8,,,,
61214,2020,41,,,,
61214,2019,11,,,,
61214,2018,11,,,,
61214,2017,57,,,,
61214,2016,57,,,,
61214,2015,57,,,,
61214,2014,56,,,,
61214,2013,56,,,,
61214,2012,56,,,,
61214,2011,14,,,,
61214,2010,57,,,,
61214,2009,57,,,,
61214,2008,57,,,,
61214,2007,57,,,,
61214,2006,57,,,,
61214,2005,57,,,,
61214,2004,57,,,,
61214,2003,57,,,,
61214,2002,57,,,,
61215,2017,20,,,,
61215,2016,20,,,,
61215,2015,66,,,,
61215,2013,66,,,,
61215,2012,66,,,,
61215,2011,15,,,,
61228,2017,93,,,,
61228,2016,57,,,,
61228,2015,57,,,,
61228,2014,57,,,,
61228,2011,28,,,,
61231,2012,30,,,,
61231,2011,30,,,,
61240,2024,40,,,,
61240,2018,40,,,,
61240,2017,40,,,,
61240,2016,40,,,,
61240,2015,40,,,,
61240,2014,40,,,,
61240,2013,40,,,,
61240,2012,40,,,,
61240,2011,40,,,,
61262,2017,98,,,,
61262,2015,46,,,,
61262,2014,46,,,,
61262,2013,46,,,,
61262,2012,62,,,,
61262,2011,62,,,,
61267,2015,64,,,,
61267,2014,118,,,,
61267,2013,40,,,,
61267,2012,98,,,,
61267,2011,67,,,,
61268,2025,19,,,,
61268,2024,19,,,,
61268,2023,39,,,,
61268,2022,39,,,,
61268,2021,39,,,,
61268,2020,39,,,,
61268,2019,39,,,,
61268,2018,39,,,,
61268,2015,19,,,,
61268,2014,19,,,,
61268,2013,19,,,,
61268,2012,19,,,,
61268,2011,19,,,,
61295,2022,1,,,,
61295,2021,21,,,,
61295,2020,21,,,,
61295,2019,21,,,,
61295,2018,19,,,,
61295,2016,46,,,,
61295,2015,11,,,,
61295,2014,34,,,,
61295,2013,34,,,,
61295,2012,11,,,,
61295,2011,11,,,,
61304,2016,4,,,,
61304,2015,4,,,,
61304,2014,4,,,,
61304,2013,4,,,,
61304,2012,4,,,,
61304,2011,4,,,,
61304,2010,4,,,,
61304,2009,4,,,,
61304,2008,4,,,,
61304,2007,4,,,,
61304,2006,4,,,,
61304,2005,4,,,,
61304,2004,4,,,,
61304,2003,4,,,,
61304,2002,4,,,,
61323,2016,19,,,,
61323,2015,19,,,,
61323,2014,41,,,,
61323,2013,41,,,,
61323,2012,41,,,,
61323,2011,23,,,,
61329,2019,38,,,,
61329,2018,38,,,,
61329,2017,29,,,,
61329,2016,34,,,,
61329,2015,29,,,,
61329,2014,29,,,,
61329,2013,29,,,,
61329,2012,29,,,,
61329,2011,29,,,,
61332,2016,32,,,,
61332,2015,32,,,,
61332,2014,32,,,,
61332,2013,32,,,,
61332,2012,32,,,,
61332,2011,32,,,,
61332,2010,32,,,,
61332,2009,32,,,,
61332,2008,32,,,,
61332,2007,32,,,,
61332,2006,32,,,,
61332,2005,32,,,,
61332,2004,32,,,,
61332,2003,32,,,,
61332,2002,32,,,,
61353,2025,57,,,,
61353,2024,57,,,,
61353,2023,57,,,,
61353,2022,57,,,,
61353,2018,53,,,,
61353,2017,53,,,,
61353,2016,53,,,,
61353,2015,53,,,,
61353,2014,8,,,,
61353,2011,53,,,,
61357,2016,110,,,,
61357,2015,78,,,,
61357,2014,78,,,,
61357,2013,78,,,,
61357,2012,78,,,,
61357,2011,78,,,,
61357,2010,78,,,,
61357,2009,78,,,,
61357,2008,78,,,,
61357,2007,78,,,,
61357,2006,78,,,,
61357,2005,78,,,,
61357,2004,78,,,,
61357,2003,78,,,,
61357,2002,78,,,,
61360,2021,37,,,,
61360,2019,33,,,,
61360,2018,35,,,,
61360,2011,60,,,,
61363,2016,23,,,,
61363,2015,23,,,,
61363,2014,23,,,,
61363,2013,23,,,,
61363,2012,23,,,,
61363,2011,63,,,,
61365,2025,17,,,,
61365,2024,17,,,,
61365,2023,17,,,,
61365,2022,17,,,,
61365,2021,17,,,,
61365,2020,17,,,,
61365,2019,17,,,,
61365,2018,17,,,,
61365,2017,19,,,,
61365,2016,17,,,,
61365,2015,65,,,,
61365,2014,65,,,,
61365,2011,65,,,,
61366,2019,96,,,,
61366,2018,25,,,,
61366,2017,25,,,,
61366,2016,25,,,,
61366,2015,35,,,,
61366,2014,105,,,,
61396,2022,66,,,,
61396,2019,64,,,,
61396,2018,12,,,,
61396,2017,30,,,,
61396,2016,30,,,,
61396,2015,30,,,,
61396,2014,90,,,,
61396,2013,96,,,,
61396,2012,96,,,,
61396,2011,96,,,,
61404,2025,32,,,,
61404,2024,32,,,,
61404,2023,34,,,,
61404,2022,34,,,,
61404,2021,34,,,,
61404,2020,34,,,,
61404,2019,34,,,,
61404,2018,34,,,,
61404,2017,34,,,,
61404,2015,53,,,,
61404,2014,53,,,,
61404,2013,53,,,,
61404,2012,53,,,,
61404,2011,4,,,,
61411,2025,28,,,,
61411,2024,18,,,,
61411,2023,1,,,,
61411,2022,20,,,,
61411,2021,18,,,,
61411,2020,18,,,,
61411,2019,18,,,,
61411,2018,18,,,,
61411,2017,18,,,,
61411,2016,18,,,,
61411,2015,55,,,,
61411,2014,55,,,,
61411,2013,55,,,,
61411,2012,55,,,,
61411,2011,11,,,,
61434,2016,37,,,,
61434,2015,37,,,,
61434,2011,35,,,,
61435,2011,35,,,,
61444,2016,44,,,,
61444,2015,44,,,,
61444,2014,44,,,,
61444,2013,44,,,,
61444,2012,44,,,,
61444,2011,44,,,,
61444,2010,44,,,,
61444,2009,44,,,,
61444,2008,44,,,,
61444,2007,44,,,,
61444,2006,44,,,,
61444,2005,44,,,,
61444,2004,44,,,,
61444,2003,44,,,,
61444,2002,44,,,,
61456,2020,38,,,,
61456,2019,38,,,,
61456,2018,38,,,,
61456,2017,38,,,,
61456,2015,45,,,,
61456,2014,45,,,,
61456,2013,45,,,,
61456,2012,40,,,,
61456,2011,56,,,,
61457,2021,57,,,,
61457,2020,57,,,,
61457,2019,57,,,,
61457,2018,57,,,,
61457,2017,57,,,,
61457,2016,57,,,,
61457,2015,57,,,,
61457,2014,26,,,,
61457,2011,57,,,,
61463,2017,63,,,,
61463,2016,63,,,,
61463,2015,63,,,,
61463,2014,63,,,,
61463,2011,63,,,,
61495,2016,98,,,,
61495,2015,98,,,,
61495,2014,98,,,,
61495,2013,98,,,,
61495,2012,69,,,,
61495,2011,95,,,,
61495,2010,98,,,,
61495,2009,98,,,,
61495,2008,98,,,,
61495,2007,98,,,,
61495,2006,98,,,,
61495,2005,98,,,,
61495,2004,98,,,,
61495,2003,98,,,,
61495,2002,98,,,,
61496,2018,38,,,,
61496,2017,38,,,,
61496,2016,38,,,,
61496,2015,51,,,,
61496,2014,44,,,,
61496,2013,44,,,,
61496,2012,44,,,,
61496,2011,96,,,,
61527,2015,27,,,,
61527,2014,28,,,,
61527,2013,28,,,,
61527,2012,27,,,,
61527,2011,27,,,,
61541,2011,41,,,,
61554,2021,39,,,,
61554,2020,39,,,,
61554,2019,39,,,,
61554,2018,63,,,,
61554,2017,12,,,,
61554,2016,12,,,,
61554,2015,12,,,,
61554,2014,12,,,,
61554,2011,54,,,,
61557,2019,26,,,,
61557,2018,57,,,,
61557,2013,99,,,,
61557,2012,99,,,,
61557,2011,57,,,,
61566,2020,33,,,,
61566,2019,33,,,,
61566,2018,33,,,,
61566,2016,66,,,,
61566,2015,66,,,,
61566,2014,66,,,,
61566,2013,66,,,,
61566,2012,66,,,,
61566,2011,66,,,,
61566,2010,66,,,,
61566,2009,66,,,,
61566,2008,66,,,,
61566,2007,66,,,,
61566,2006,66,,,,
61566,2005,66,,,,
61566,2004,66,,,,
61566,2003,66,,,,
61566,2002,66,,,,
61569,2016,29,,,,
61569,2015,20,,,,
61569,2014,19,,,,
61569,2013,19,,,,
61569,2012,19,,,,
61569,2011,69,,,,
61591,2019,26,,,,
61591,2018,12,,,,
61591,2017,13,,,,
61591,2016,13,,,,
61591,2014,42,,,,
61591,2013,42,,,,
61591,2012,42,,,,
61591,2011,91,,,,
61604,2016,4,,,,
61604,2015,4,,,,
61604,2014,4,,,,
61604,2013,4,,,,
61604,2012,4,,,,
61604,2011,4,,,,
61604,2010,4,,,,
61604,2009,4,,,,
61604,2008,4,,,,
61604,2007,4,,,,
61604,2006,4,,,,
61604,2005,4,,,,
61604,2004,4,,,,
61604,2003,4,,,,
61604,2002,4,,,,
61629,2011,99,,,,
61643,2025,17,,,,
61643,2024,17,,,,
61643,2023,17,,,,
61643,2022,17,,,,
61643,2021,17,,,,
61643,2020,17,,,,
61643,2019,51,,,,
61643,2018,51,,,,
61643,2017,48,,,,
61643,2016,48,,,,
61643,2015,48,,,,
61643,2012,43,,,,
61643,2011,43,,,,
61652,2016,15,,,,
61652,2015,15,,,,
61652,2014,43,,,,
61652,2013,43,,,,
61652,2012,43,,,,
61652,2011,43,,,,
61658,2017,28,,,,
61658,2016,28,,,,
61658,2015,28,,,,
61658,2014,58,,,,
61658,2013,58,,,,
61658,2012,58,,,,
61658,2011,58,,,,
61666,2025,26,,,,
61666,2024,26,,,,
61666,2023,26,,,,
61666,2022,26,,,,
61666,2021,35,,,,
61666,2019,17,,,,
61666,2018,41,,,,
61666,2017,41,,,,
61666,2016,41,,,,
61666,2015,41,,,,
61666,2014,66,,,,
61666,2013,66,,,,
61666,2012,66,,,,
61693,2016,93,,,,
61693,2015,93,,,,
61693,2014,93,,,,
61693,2013,93,,,,
61693,2012,93,,,,
61693,2011,93,,,,
61693,2010,93,,,,
61693,2009,93,,,,
61693,2008,93,,,,
61693,2007,93,,,,
61693,2006,93,,,,
61693,2005,93,,,,
61693,2004,93,,,,
61693,2003,93,,,,
61693,2002,93,,,,
61700,2022,14,,,,
61700,2021,4,,,,
