playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,Arm Slot.1,Name_ko,High,position
50923,50923,,,1991.0,1.0,14.0,United States,,,,,,,,,Aaron,Altherr,,,,214.0,77.0,R,R,,,,,,,,2050923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,알테어,,
75659,75659,,,1975.0,7.0,29.0,United States,,,,,,,,,Seth,Greisinger,,,,198.0,75.0,R,R,,,,,,,,2075659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,그레이싱어,,
51136,51136,,,1992.0,9.0,11.0,United States,,,,,,,,,Andrew,Suarez,,,,194.0,73.0,L,L,,,,,,,,2051136,,1.0,3.0,5.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,African,4.0,4.0,수아레즈,,
68730,68730,,,1989.0,5.0,18.0,United States,,,,,,,,,Jared,Hoying,,,,203.0,75.0,L,R,,,,,,,,2068730,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,호잉,,
52637,52637,,,1989.0,12.0,26.0,United States,,,,,,,,,Sean,Nolin,,,,249.0,76.0,L,L,,,,,,,,2052637,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,놀린,,
50815,50815,,,1991.0,11.0,8.0,United States,,,,,,,,,Nick,Kingham,,,,234.0,77.0,R,R,,,,,,,,2050815,,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,킹험,,
99643,99643,,,1969.0,7.0,26.0,United States,,,,,,,,,Tracy,Sanders,,,,229.0,73.0,L,R,,,,,,,,2099643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,샌더스,,
51234,51234,,,1994.0,5.0,3.0,United States,,,,,,,,,Walker,Lockett,,,,225.0,77.0,R,R,,,,,,,,2051234,,,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,로켓,,
54134,54134,,,1991.0,5.0,16.0,United States,,,,,,,,,Dietrich,Enns,,,,209.0,73.0,L,L,,,,,,,,2054134,,1.0,4.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,엔스,,
79858,79858,,,1976.0,12.0,3.0,United States,,,,,,,,,Gary,Glover,,,,205.0,77.0,R,R,,,,,,,,2079858,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,글로버,,
51967,51967,,,1992.0,9.0,6.0,United States,,,,,,,,,Wes,Parsons,,,,205.0,77.0,R,R,,,,,,,,2051967,,2.0,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,파슨스,,
67935,67935,,,1987.0,9.0,23.0,United States,,,,,,,,,Xavier,Scruggs,,,,216.0,72.0,R,R,,,,,,,,2067935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,스크럭스,,
76429,76429,,,1977.0,3.0,31.0,United States,,,,,,,,,Jamie,Brown,,,,201.0,74.0,R,R,,,,,,,,2076429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,브라운,,
52712,52712,,,1990.0,12.0,3.0,United States,,,,,,,,,Mike,Tauchman,,,,209.0,74.0,L,L,,,,,,,,2052712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,터크먼,,
73322,73322,,,1971.0,7.0,27.0,United States,,,,,,,,,Shane,Bowers,,,,220.0,77.0,R,R,,,,,,,,2073322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,바워스,,
68435,68435,,,1987.0,11.0,13.0,United States,,,,,,,,,Tim,Adleman,,,,225.0,77.0,R,R,,,,,,,,2068435,,1.0,2.0,3.0,,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,아델만,,
66244,66244,,,1986.0,1.0,30.0,United States,,,,,,,,,Nick,Evans,,,,231.0,74.0,R,R,,,,,,,,2066244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,에반스,,
67450,67450,,,1986.0,7.0,28.0,United States,,,,,,,,,Darin,Ruf,,,,249.0,75.0,R,R,,,,,,,,2067450,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,러프,,
50234,50234,,,1994.0,7.0,1.0,United States,,,,,,,,,Chris,Flexen,,,,249.0,75.0,R,R,,,,,,,,2050234,,1.0,4.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,플렉센,,
54944,54944,,,1991.0,3.0,26.0,United States,,,,,,,,,Matt,Davidson,,,,229.0,75.0,R,R,,,,,,,,2054944,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,데이비슨,,
80585,80585,,,1967.0,7.0,27.0,United States,,,,,,,,,Joel,Chimelis,,,,,,R,R,,,,,,,,2080585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,치멜리스,,
64430,64430,,,1983.0,1.0,2.0,United States,,,,,,,,,John,Martin,,,,223.0,76.0,R,R,,,,,,,,2064430,,1.0,3.0,6.0,2.0,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,마틴,,
60594,60594,,,1982.0,10.0,4.0,United States,,,,,,,,,Ryan,Sadowski,,,,194.0,76.0,R,R,,,,,,,,2060594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,사도스키,,
50912,50912,,,1990.0,1.0,3.0,United States,,,,,,,,,Mike,Wright,,,,214.0,78.0,R,R,,,,,,,,2050912,,1.0,5.0,,3.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,라이트,,
77860,77860,,,1974.0,11.0,22.0,United States,,,,,,,,,Kenneth,Rayborn,,,,223.0,75.0,R,R,,,,,,,,2077860,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,레이번,,
54833,54833,,,1994.0,3.0,22.0,United States,,,,,,,,,Andrew,Anderson,,,,183.0,76.0,R,R,,,,,,,,2054833,,1.0,3.0,2.0,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,앤더슨,,
52009,52009,,,1994.0,7.0,20.0,United States,,,,,,,,,Anthony,Alford,,,,209.0,73.0,R,R,,,,,,,,2052009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,알포드,,
50640,50640,,,1990.0,6.0,26.0,United States,,,,,,,,,Drew,Gagnon,,,,214.0,76.0,R,R,,,,,,,,2050640,,1.0,2.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,가뇽,,
67948,67948,,,1985.0,1.0,16.0,United States,,,,,,,,,Jeff,Manship,,,,209.0,74.0,R,R,,,,,,,,2067948,,5.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,맨쉽,,
75324,75324,,,1975.0,5.0,13.0,United States,,,,,,,,,Michael,Callaway,,,,198.0,73.0,R,R,,,,,,,,2075324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,캘러웨이,,
52257,52257,,,1994.0,6.0,3.0,United States,,,,,,,,,Brandon,Waddell,,,,179.0,75.0,L,L,,,,,,,,2052257,,1.0,4.0,5.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,브랜든,,
52043,52043,,,1993.0,7.0,26.0,United States,,,,,,,,,Wes,Benjamin,,,,209.0,74.0,L,L,,,,,,,,2052043,,1.0,5.0,4.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,벤자민,,
67598,67598,,,1990.0,8.0,7.0,United States,,,,,,,,,Andy,Burns,,,,205.0,74.0,R,R,,,,,,,,2067598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,번즈,,
68748,68748,,,1991.0,1.0,6.0,United States,,,,,,,,,Keyvius,Sampson,,,,225.0,74.0,R,R,,,,,,,,2068748,,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,African,4.0,4.0,샘슨,,
53955,53955,,,1995.0,9.0,5.0,United States,,,,,,,,,Jason,Martin,,,,183.0,69.0,L,R,,,,,,,,2053955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,마틴,,
52808,52808,,,1992.0,11.0,20.0,United States,,,,,,,,,Shawn,Morimando,,,,205.0,72.0,L,L,,,,,,,,2052808,,1.0,5.0,2.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,모리만도,,
75154,75154,,,1973.0,8.0,21.0,United States,,,,,,,,,Louis,Collier,,,,190.0,70.0,R,R,,,,,,,,2075154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,클리어,,
61154,61154,,,1982.0,10.0,17.0,United States,,,,,,,,,Benjamin,Jukich,,,,216.0,77.0,L,L,,,,,,,,2061154,,1.0,4.0,3.0,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,주키치,,
52366,52366,,,1990.0,12.0,7.0,United States,,,,,,,,,Yasiel,Puig,,,,238.0,74.0,R,R,,,,,,,,2052366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Hispanic,4.0,4.0,푸이그,,
62451,62451,,,1983.0,10.0,17.0,United States,,,,,,,,,Mitch,Talbot,,,,190.0,74.0,R,R,,,,,,,,2062451,,1.0,2.0,3.0,6.0,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,탈보트,,
53833,53833,,,1995.0,10.0,12.0,United States,,,,,,,,,Kirk,McCarty,,,,183.0,68.0,L,L,,,,,,,,2053833,,1.0,4.0,3.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,맥카티,,
99433,99433,,,1969.0,12.0,18.0,United States,,,,,,,,,Charles,Smith,,,,223.0,74.0,R,R,,,,,,,,2099433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,스미스,,
51619,51619,,,1993.0,2.0,19.0,United States,,,,,,,,,Daniel,Mengden,,,,205.0,73.0,R,R,,,,,,,,2051619,,1.0,6.0,4.0,2.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,멩덴,,
51722,51722,,,1990.0,8.0,22.0,United States,,,,,,,,,Ryan,Carpenter,,,,229.0,77.0,L,L,,,,,,,,2051722,,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,카펜터,,
65137,65137,,,1985.0,6.0,3.0,United States,,,,,,,,,Lucas,Harrell,,,,201.0,74.0,S,R,,,,,,,,2065137,,1.0,4.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,루카스,,
53327,53327,,,1995.0,5.0,19.0,United States,,,,,,,,,Ronnie,Dawson,,,,220.0,72.0,L,R,,,,,,,,2053327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,도슨,,
69439,69439,,,1992.0,3.0,5.0,United States,,,,,,,,,Bennett,Lively,,,,190.0,76.0,R,R,,,,,,,,2069439,,1.0,,4.0,2.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,라이블리,,
98423,98423,,,1970.0,5.0,18.0,United States,,,,,,,,,Scott,Baker,,,,,,L,L,,,,,,,,2098423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,베이커,,
65658,65658,,,1988.0,3.0,14.0,United States,,,,,,,,,Josh,Stinson,,,,209.0,76.0,R,R,,,,,,,,2065658,,1.0,6.0,2.0,4.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,스틴슨,,
68953,68953,,,1990.0,6.0,19.0,United States,,,,,,,,,Logan,Verrett,,,,190.0,74.0,R,R,,,,,,,,2068953,,1.0,3.0,5.0,2.0,4.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,베렛,,
69953,69953,,,1987.0,7.0,8.0,United States,,,,,,,,,Christian,Friedrich,,,,220.0,76.0,R,L,,,,,,,,2069953,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,프리드릭,,
64956,64956,,,1984.0,9.0,28.0,United States,,,,,,,,,Thad,Weber,,,,205.0,74.0,R,R,,,,,,,,2064956,,2.0,,1.0,,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,웨버,,
54755,54755,,,1996.0,12.0,10.0,United States,,,,,,,,,Ryan,Weiss,,,,209.0,76.0,R,R,,,,,,,,2054755,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,와이스,,
72337,72337,,,1972.0,4.0,25.0,United States,,,,,,,,,Micah,Franklin,,,,207.0,71.0,S,R,,,,,,,,2072337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,프랭클린,,
70840,70840,,,1968.0,1.0,23.0,United States,,,,,,,,,Victor,Cole,,,,185.0,70.0,R,R,,,,,,,,2070840,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,콜,,
67033,67033,,,1989.0,12.0,14.0,United States,,,,,,,,,Donn,Roach,,,,194.0,72.0,R,R,,,,,,,,2067033,,3.0,,2.0,,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,로치,,
71728,71728,,,1975.0,10.0,8.0,United States,,,,,,,,,Brandon,Leese,,,,194.0,76.0,R,R,,,,,,,,2071728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,리스,,
52606,52606,,,1994.0,4.0,28.0,United States,,,,,,,,,Thomas,Pannone,,,,203.0,73.0,L,L,,,,,,,,2052606,,1.0,5.0,4.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,파노니,,
76512,76512,,,1976.0,9.0,4.0,United States,,,,,,,,,Brian,Myrow,,,,198.0,70.0,L,R,,,,,,,,2076512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,마이로우,,
75551,75551,,,1973.0,8.0,28.0,United States,,,,,,,,,Kit,Pellow,,,,209.0,72.0,R,R,,,,,,,,2075551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,펠로우,,
66306,66306,,,1984.0,7.0,20.0,United States,,,,,,,,,Danny,Dorn,,,,198.0,74.0,L,L,,,,,,,,2066306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,대니돈,,
74125,74125,,,1967.0,11.0,24.0,United States,,,,,,,,,Al,Martin,,,,216.0,74.0,L,L,,,,,,,,2074125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,마틴,,
74534,74534,,,1971.0,11.0,15.0,United States,,,,,,,,,Ryan,Jackson,,,,209.0,74.0,L,L,,,,,,,,2074534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,라이온,,
61332,61332,,,1979.0,6.0,13.0,United States,,,,,,,,,Cory,Aldridge,,,,225.0,73.0,L,L,,,,,,,,2061332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,알드리지,,
52547,52547,,,1993.0,11.0,12.0,United States,,,,,,,,,Zach,Reks,,,,190.0,74.0,L,R,,,,,,,,2052547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,렉스,,
52904,52904,,,1990.0,6.0,27.0,United States,,,,,,,,,Nick,Martini,,,,205.0,72.0,L,L,,,,,,,,2052904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,마티니,,
52308,52308,,,1993.0,1.0,5.0,United States,,,,,,,,,Tyler,Eppler,,,,229.0,77.0,R,R,,,,,,,,2052308,,4.0,3.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,애플러,,
67845,67845,,,1986.0,2.0,14.0,United States,,,,,,,,,Travis,Banwart,,,,220.0,75.0,R,R,,,,,,,,2067845,,1.0,3.0,4.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,밴와트,,
64824,64824,,,1982.0,10.0,18.0,United States,,,,,,,,,Ross,Wolf,,,,181.0,72.0,R,R,,,,,,,,2064824,,3.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,울프,,
52234,52234,,,1989.0,11.0,21.0,United States,,,,,,,,,Robert,Stock,,,,214.0,73.0,R,R,,,,,,,,2052234,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,스탁,,
53211,53211,,,1993.0,2.0,24.0,United States,,,,,,,,,Jose,Rojas,,,,198.0,72.0,L,R,,,,,,,,2053211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,로하스,,
61444,61444,,,1983.0,6.0,7.0,United States,,,,,,,,,Douglas,Mathis,,,,218.0,75.0,S,R,,,,,,,,2061444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,매티스,,
65425,65425,,,1987.0,5.0,16.0,United States,,,,,,,,,Tyler,Cloyd,,,,209.0,75.0,R,R,,,,,,,,2065425,,1.0,4.0,5.0,3.0,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,클로이드,,
64699,64699,,,1984.0,9.0,9.0,United States,,,,,,,,,Brett,Pill,,,,225.0,76.0,R,R,,,,,,,,2064699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,필,,
63857,63857,,,1984.0,11.0,20.0,United States,,,,,,,,,Jo-jo,Reyes,,,,214.0,74.0,L,L,,,,,,,,2063857,,1.0,3.0,4.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,레이예스,,
69656,69656,,,1990.0,1.0,21.0,United States,,,,,,,,,Joe,Wieland,,,,203.0,74.0,R,R,,,,,,,,2069656,,1.0,4.0,3.0,5.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,윌랜드,,
64658,64658,,,1979.0,8.0,12.0,United States,,,,,,,,,Dennis,Houlton,,,,236.0,76.0,R,R,,,,,,,,2064658,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,홀튼,,
54920,54920,,,1994.0,9.0,17.0,United States,,,,,,,,,Daniel,Castano,,,,229.0,75.0,L,L,,,,,,,,2054920,,3.0,4.0,,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,카스타노,,
71125,71125,,,1965.0,9.0,2.0,United States,,,,,,,,,Doug,Linton,,,,192.0,72.0,R,R,,,,,,,,2071125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,린튼,,
66323,66323,,,1984.0,11.0,23.0,United States,,,,,,,,,Robert,Coello,,,,254.0,77.0,R,R,,,,,,,,2066323,,1.0,,3.0,2.0,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,코엘로,,
70317,70317,,,1968.0,3.0,27.0,United States,,,,,,,,,Thom,Quinlan,,,,218.0,72.0,R,R,,,,,,,,2070317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,퀸란,,
66628,66628,,,1989.0,9.0,11.0,United States,,,,,,,,,Zeke,Spruill,,,,190.0,77.0,R,R,,,,,,,,2066628,,1.0,,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,지크,,
71339,71339,,,1971.0,1.0,25.0,United States,,,,,,,,,Kerry,Taylor,,,,198.0,73.0,R,R,,,,,,,,2071339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,테일러,,
99344,99344,,,1974.0,1.0,31.0,United States,,,,,,,,,Eddie,Pearson,,,,243.0,74.0,L,R,,,,,,,,2099344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,피어슨,,
77658,77658,,,1979.0,9.0,1.0,United States,,,,,,,,,Jason,Scobie,,,,187.0,72.0,R,R,,,,,,,,2077658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,스코비,,
50524,50524,,,1991.0,10.0,7.0,United States,,,,,,,,,Adrian,Sampson,,,,209.0,74.0,R,R,,,,,,,,2050524,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,African,4.0,4.0,샘슨,,
53909,53909,,,1994.0,11.0,30.0,United States,,,,,,,,,Tanner,Tully,,,,203.0,72.0,L,L,,,,,,,,2053909,,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,태너,,
72123,72123,,,1963.0,10.0,17.0,United States,,,,,,,,,Ravelo,Manzanillo,,,,209.0,72.0,L,L,,,,,,,,2072123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,만자니오,,
66324,66324,,,1986.0,12.0,19.0,United States,,,,,,,,,Scott,McGregor,,,,198.0,76.0,R,R,,,,,,,,2066324,,1.0,,4.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,맥그레거,,
68742,68742,,,1990.0,10.0,27.0,United States,,,,,,,,,Jason,Wheeler,,,,254.0,78.0,L,L,,,,,,,,2068742,,1.0,3.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,휠러,,
67394,67394,,,1989.0,11.0,10.0,United States,,,,,,,,,Michael,Choice,,,,216.0,72.0,R,R,,,,,,,,2067394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,초이스,,
76836,76836,,,1976.0,9.0,29.0,United States,,,,,,,,,Calvin,Pickering,,,,276.0,78.0,L,L,,,,,,,,2076836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,African,4.0,4.0,피커링,,
65823,65823,,,1984.0,9.0,10.0,United States,,,,,,,,,Andrew,Brown,,,,198.0,72.0,R,R,,,,,,,,2065823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,브라운,,
62644,62644,,,1982.0,10.0,28.0,United States,,,,,,,,,Anthony,Lerew,,,,225.0,76.0,L,R,,,,,,,,2062644,,1.0,2.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,Caucasian,4.0,4.0,앤서니,,
62859,62859,,,1984.0,12.0,16.0,United States,,,,,,,,,Mario,Santiago,,,,209.0,73.0,R,R,,,,,,,,2062859,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Hispanic,4.0,4.0,마리오,,
